order_id,customer_id,product_id,order_date,quantity,total_amount,order_status
55964,2215,2049,2024-05-09,3,1130.0,Completed
55965,2877,2123,2023-12-27,4,245.97,Completed
55966,3222,2138,2024-01-10,3,966.1,Completed
55967,1140,2182,2024-03-25,1,356.28,Cancelled
55968,2420,2185,2023-12-22,4,1079.58,Completed
55969,1854,2145,2024-05-22,3,1441.97,Cancelled
55970,1772,2099,2023-06-08,1,300.11,Completed
55971,1357,2040,2024-04-22,4,158.31,Pending
55972,1435,2144,2023-11-15,2,439.27,Shipped
55973,3176,2127,2024-02-29,1,497.74,Pending
55974,1557,2001,2024-05-08,2,77.61,Completed
55975,1880,2141,2024-03-08,1,473.16,Completed
55976,1047,2195,2024-03-22,5,1138.94,Pending
55977,2756,2057,2024-01-13,2,947.05,Completed
55978,2818,2058,2023-10-30,3,792.18,Pending
55979,2482,2108,2024-02-03,1,243.5,Completed
55980,3373,2162,2024-05-22,1,190.07,Shipped
55981,2336,2126,2023-10-25,2,609.51,Pending
55982,2960,2009,2023-11-10,3,632.31,Pending
55983,1825,2154,2023-10-03,1,211.42,Shipped
55984,3446,2002,2024-03-29,3,460.53,Pending
55985,3252,2168,2024-02-28,4,1517.9,Completed
55986,1206,2194,2023-11-29,5,2424.25,Pending
55987,3187,2032,2023-06-30,2,363.99,Completed
55988,1560,2151,2023-08-30,4,1694.33,Pending
55989,1524,2081,2023-10-18,4,1576.97,Completed
55990,1134,2145,2023-11-15,5,247.9,Completed
55991,1372,2200,2023-10-29,4,332.09,Completed
55992,3492,2120,2023-06-07,1,37.15,Cancelled
55993,1228,2009,2024-01-17,2,543.1,Completed
55994,2056,2101,2024-01-12,2,649.26,Shipped
55995,3033,2073,2023-10-03,4,1531.15,Completed
55996,3351,2163,2023-06-17,5,1560.41,Completed
55997,1863,2028,2024-03-21,5,880.15,Cancelled
55998,2549,2128,2023-07-05,5,645.21,Completed
55999,1824,2004,2023-11-27,3,254.34,Shipped
56000,3219,2164,2023-10-08,2,,Completed
56001,1425,2023,2024-03-25,1,118.25,Completed
56002,3463,2077,2023-06-08,5,822.79,Shipped
56003,3366,2073,2023-07-03,2,347.84,Pending
56004,3416,2010,2024-05-15,2,772.32,Completed
56005,2012,2143,2024-03-04,4,1390.82,Pending
56006,2595,2111,2023-06-19,4,1679.64,Shipped
56007,3145,2148,2023-11-11,1,449.77,Completed
56008,1069,2166,2023-09-17,5,1578.25,Pending
56009,3254,2056,2024-02-29,4,644.86,Shipped
56010,1797,2006,2024-02-26,1,267.5,Pending
56011,1979,2042,2024-05-19,5,1703.21,Shipped
56012,2834,2181,2023-06-05,2,415.59,Pending
56013,1993,2131,2023-08-25,1,249.16,Completed
56014,2266,2144,2023-07-11,5,898.55,Completed
56015,1915,2027,2023-07-10,4,1067.77,Completed
56016,2398,2113,2024-01-16,4,1700.21,Pending
56017,1293,2152,2023-08-09,5,1437.6,Completed
56018,1137,2059,2023-07-01,2,554.13,Pending
56019,2310,2113,2023-10-17,1,194.82,Cancelled
56020,1761,2061,2024-05-13,1,124.38,Completed
56021,2549,2113,2024-02-06,5,1270.16,Cancelled
56022,1696,2069,2024-04-01,4,1358.54,Completed
56023,2549,2083,2023-11-22,4,221.87,Pending
56024,2155,2148,2023-12-30,4,1901.25,Shipped
56025,2489,2025,2024-05-21,3,525.81,Pending
56026,2460,2196,2023-08-30,3,706.85,Completed
56027,2218,2174,2024-02-21,5,472.26,Completed
56028,1572,2185,2024-01-01,5,1486.93,Completed
56029,1461,2134,2023-12-05,1,386.9,Completed
56030,1460,2081,2024-01-08,4,1796.99,Completed
56031,3226,2089,2023-07-09,3,730.42,Completed
56032,2723,2127,2023-06-19,3,160.91,Pending
56033,3180,2003,2024-04-07,5,605.4,Shipped
56034,1859,2018,2024-03-25,2,296.22,Completed
56035,1248,2046,2024-02-04,3,800.53,Pending
56036,1212,2064,2024-04-16,3,1138.84,Completed
56037,2544,2052,2024-05-18,2,861.4,Cancelled
56038,3368,2039,2023-10-04,3,963.73,Completed
56039,1567,2072,2023-11-12,4,201.83,Completed
56040,2298,2087,2024-01-27,5,,Shipped
56041,1547,2104,2023-09-07,5,1416.8,Shipped
56042,1830,2043,2023-10-16,2,490.79,Pending
56043,1451,2171,2024-02-24,4,1568.51,Shipped
56044,3095,2162,2023-12-11,5,2346.87,Shipped
56045,2028,2124,2023-12-31,2,955.04,Completed
56046,2923,2007,2023-09-16,5,943.29,Completed
56047,2924,2144,2024-01-14,2,442.55,Completed
56048,3338,2049,2023-08-02,5,493.17,Shipped
56049,3343,2072,2023-07-17,2,936.5,Shipped
56050,1914,2036,2024-02-17,1,436.84,Pending
56051,1760,2090,2023-10-02,5,720.43,Shipped
56052,1389,2129,2023-12-02,3,561.96,Completed
56053,1264,2139,2024-04-09,2,352.38,Cancelled
56054,1980,2022,2023-10-12,1,49.3,Completed
56055,2422,2103,2023-09-24,1,121.44,Completed
56056,3069,2039,2024-01-07,4,462.49,Shipped
56057,2241,2157,2023-06-05,3,1476.99,Cancelled
56058,3240,2098,2023-12-02,4,290.5,Cancelled
56059,3393,2183,2024-01-10,2,137.76,Completed
56060,2502,2016,2024-02-24,4,427.98,Cancelled
56061,2671,2138,2023-11-08,4,655.13,Shipped
56062,1862,2077,2024-01-11,4,196.02,Shipped
56063,3146,2138,2023-08-29,2,69.27,Completed
56064,2481,2140,2024-01-11,2,544.63,Shipped
56065,2186,2102,2024-01-26,2,423.29,Completed
56066,2625,2052,2023-10-03,1,429.67,Completed
56067,2587,2011,2023-07-23,4,399.63,Pending
56068,1624,2132,2023-06-08,2,947.45,Shipped
56069,2660,2080,2024-04-07,1,269.89,Completed
56070,3047,2073,2024-03-19,1,325.05,Pending
56071,1982,2066,2024-04-29,2,865.53,Shipped
56072,1142,2059,2023-07-19,1,363.83,Shipped
56073,1402,2100,2023-12-28,2,780.17,Pending
56074,1733,2193,2023-08-13,5,776.04,Completed
56075,2254,2019,2023-10-27,1,278.38,Completed
56076,2859,2158,2023-12-11,2,204.7,Cancelled
56077,2442,2020,2023-07-24,1,267.94,Cancelled
56078,2749,2021,2023-06-19,4,1489.12,Pending
56079,1180,2190,2024-05-03,1,111.76,Pending
56080,1026,2076,2024-01-01,5,,Completed
56081,2812,2068,2024-04-09,3,358.93,Shipped
56082,1434,2185,2023-12-12,2,906.45,Completed
56083,1298,2007,2023-12-31,4,1290.32,Cancelled
56084,3230,2074,2023-11-11,4,1759.92,Completed
56085,1605,2020,2024-01-07,3,154.77,Completed
56086,2122,2040,2023-09-17,5,1484.06,Completed
56087,2090,2191,2023-10-09,1,243.93,Completed
56088,1063,2176,2024-01-24,2,635.72,Completed
56089,1099,2044,2023-10-03,1,495.47,Shipped
56090,1125,2109,2024-01-09,4,279.14,Cancelled
56091,2392,2060,2023-09-22,2,787.39,Pending
56092,1331,2066,2024-01-20,5,1930.85,Completed
56093,2047,2189,2023-07-04,2,584.76,Cancelled
56094,1680,2075,2024-03-23,2,198.78,Completed
56095,3080,2172,2024-03-08,1,194.36,Shipped
56096,1742,2013,2024-02-16,5,2166.37,Shipped
56097,2451,2036,2023-07-27,4,1758.58,Cancelled
56098,1015,2031,2023-08-20,4,1253.83,Completed
56099,2369,2012,2023-11-15,1,251.68,Completed
56100,1557,2072,2024-04-03,1,135.05,Cancelled
56101,2210,2062,2023-06-28,2,827.42,Shipped
56102,1692,2094,2023-06-24,2,512.03,Cancelled
56103,2628,2039,2023-10-01,5,672.09,Completed
56104,2212,2013,2024-05-13,2,507.74,Pending
56105,2454,2066,2023-09-16,5,1512.08,Completed
56106,1633,2188,2024-03-14,3,1125.76,Completed
56107,1783,2058,2023-06-14,5,1100.86,Completed
56108,1394,2074,2024-03-11,4,1345.19,Completed
56109,3420,2167,2023-06-24,5,883.39,Completed
56110,2363,2015,2023-10-18,5,2155.48,Shipped
56111,1434,2086,2024-03-26,1,422.23,Completed
56112,3282,2033,2023-09-17,4,1027.63,Completed
56113,1244,2158,2023-06-27,4,580.96,Completed
56114,2928,2147,2024-05-19,2,589.6,Shipped
56115,1294,2121,2023-08-03,4,1885.34,Shipped
56116,1041,2008,2023-09-11,3,583.08,Cancelled
56117,3065,2177,2023-10-20,5,1065.8,Shipped
56118,2994,2194,2023-09-15,4,658.17,Completed
56119,3453,2097,2023-12-25,4,1896.69,Pending
56120,1554,2057,2023-12-19,4,,Completed
56121,2925,2068,2023-07-24,2,56.35,Completed
56122,3226,2001,2023-09-07,4,1081.84,Completed
56123,3053,2164,2023-08-18,3,1272.28,Completed
56124,3186,2174,2024-03-26,3,81.76,Completed
56125,3380,2064,2023-12-04,1,216.02,Completed
56126,2622,2156,2024-05-28,3,763.49,Pending
56127,2530,2034,2024-05-19,4,895.6,Completed
56128,3290,2014,2023-09-20,1,227.99,Pending
56129,2925,2134,2023-07-06,4,698.69,Completed
56130,3268,2018,2023-10-06,3,422.85,Pending
56131,2097,2041,2024-04-08,5,671.34,Cancelled
56132,1902,2003,2023-09-16,5,1936.82,Completed
56133,1985,2154,2023-12-05,2,753.47,Pending
56134,1172,2134,2024-04-30,5,2456.5,Completed
56135,1741,2154,2024-03-13,4,1771.36,Completed
56136,1124,2024,2023-07-14,3,957.65,Cancelled
56137,3003,2185,2023-11-03,4,1958.72,Completed
56138,3005,2052,2024-05-10,4,1726.81,Completed
56139,2129,2195,2024-03-28,5,219.65,Pending
56140,2880,2137,2023-07-05,5,861.32,Pending
56141,2378,2148,2024-02-01,4,542.73,Pending
56142,1386,2200,2023-06-17,2,784.65,Completed
56143,1087,2088,2024-01-27,2,913.1,Pending
56144,3218,2187,2024-03-24,1,463.19,Cancelled
56145,1083,2076,2023-07-27,4,1936.11,Completed
56146,2759,2160,2024-04-23,3,1343.83,Completed
56147,2941,2183,2023-08-22,1,451.48,Cancelled
56148,3074,2117,2024-05-04,4,1623.57,Shipped
56149,2739,2148,2024-03-28,1,208.92,Cancelled
56150,2895,2047,2023-09-27,4,569.77,Completed
56151,1487,2009,2023-10-14,5,2165.15,Pending
56152,3278,2183,2024-01-01,4,1872.78,Completed
56153,1596,2099,2023-11-15,4,1419.05,Cancelled
56154,1274,2142,2023-08-13,5,2120.16,Completed
56155,3010,2195,2024-03-14,5,1648.18,Cancelled
56156,3085,2094,2024-04-28,2,295.34,Shipped
56157,3386,2017,2024-04-15,4,149.08,Cancelled
56158,2197,2026,2024-05-22,3,1040.28,Cancelled
56159,2372,2095,2023-09-07,4,1455.2,Completed
56160,2140,2055,2024-01-20,4,,Cancelled
56161,2315,2095,2024-03-16,4,1944.79,Completed
56162,3020,2032,2024-01-09,5,2107.2,Completed
56163,3243,2182,2023-07-19,3,1143.37,Completed
56164,1020,2016,2023-10-18,1,397.56,Completed
56165,2681,2012,2023-08-16,2,785.51,Completed
56166,1209,2187,2024-01-03,3,1455.81,Completed
56167,2821,2197,2024-04-06,4,401.92,Pending
56168,3147,2190,2023-08-22,2,746.33,Cancelled
56169,2353,2192,2023-11-04,2,480.78,Completed
56170,2096,2067,2024-03-28,4,1193.87,Shipped
56171,3455,2039,2023-12-09,1,403.56,Shipped
56172,3444,2123,2024-05-19,2,821.83,Pending
56173,2318,2071,2024-01-15,3,799.94,Pending
56174,3295,2180,2024-05-07,2,957.01,Pending
56175,1275,2016,2024-05-24,3,342.21,Cancelled
56176,1586,2091,2024-04-27,5,255.97,Pending
56177,3030,2118,2023-08-01,5,894.05,Shipped
56178,2644,2001,2024-04-21,1,250.85,Completed
56179,1083,2066,2023-07-02,2,382.68,Completed
56180,1192,2076,2023-08-01,2,905.36,Pending
56181,2626,2127,2024-01-25,3,285.41,Completed
56182,2794,2029,2023-08-19,4,1193.74,Shipped
56183,2920,2027,2024-01-11,4,504.68,Completed
56184,1038,2106,2023-10-30,2,999.6,Pending
56185,1645,2146,2024-04-07,1,351.59,Completed
56186,3097,2141,2024-04-18,1,256.36,Shipped
56187,2668,2119,2023-12-21,2,936.28,Completed
56188,2796,2009,2023-08-13,3,519.62,Completed
56189,2624,2164,2023-09-27,5,283.52,Cancelled
56190,2266,2108,2023-10-18,4,339.61,Pending
56191,1222,2073,2023-12-14,4,1978.78,Cancelled
56192,1646,2168,2023-06-23,2,464.05,Completed
56193,2601,2178,2023-07-26,3,1086.79,Shipped
56194,2438,2009,2024-05-05,2,423.23,Completed
56195,1974,2066,2023-06-16,5,2193.26,Pending
56196,1928,2024,2023-08-09,2,803.31,Shipped
56197,1228,2183,2024-01-08,4,934.2,Pending
56198,2323,2074,2024-05-01,1,179.05,Shipped
56199,1733,2072,2023-08-20,1,353.51,Pending
56200,3316,2072,2023-09-22,3,,Completed
56201,3051,2191,2024-01-09,1,246.52,Shipped
56202,1050,2094,2024-03-10,1,138.89,Cancelled
56203,1132,2086,2024-01-18,2,227.45,Completed
56204,2549,2199,2024-01-14,5,1923.37,Shipped
56205,3295,2099,2023-10-30,3,548.45,Completed
56206,1547,2105,2023-07-27,3,244.78,Pending
56207,1046,2189,2023-11-26,3,1474.03,Completed
56208,2492,2041,2024-04-14,3,126.47,Pending
56209,3178,2127,2023-10-15,3,206.97,Completed
56210,2408,2173,2024-03-27,5,2113.76,Shipped
56211,3238,2151,2024-01-09,2,936.14,Completed
56212,3300,2102,2024-04-01,2,880.54,Completed
56213,2285,2111,2023-06-13,1,206.87,Completed
56214,2372,2171,2023-11-25,1,198.95,Pending
56215,3406,2194,2024-01-15,3,182.67,Cancelled
56216,1823,2122,2024-02-22,3,912.85,Completed
56217,1275,2045,2024-01-19,2,303.76,Completed
56218,2370,2136,2024-04-26,1,342.79,Cancelled
56219,3018,2109,2024-05-18,2,156.4,Completed
56220,2708,2196,2023-07-16,4,626.74,Pending
56221,1316,2082,2023-08-16,4,1563.04,Completed
56222,1620,2037,2023-08-05,3,1361.7,Pending
56223,1161,2190,2024-05-12,5,350.1,Completed
56224,1440,2070,2024-02-26,1,104.72,Shipped
56225,2814,2019,2024-04-11,5,1396.2,Completed
56226,3276,2154,2024-05-03,3,425.92,Completed
56227,3269,2171,2024-04-27,1,409.51,Pending
56228,3111,2029,2024-02-05,5,718.13,Shipped
56229,1059,2134,2023-06-10,3,808.85,Cancelled
56230,3491,2004,2023-11-16,5,224.28,Completed
56231,2097,2005,2023-09-07,2,318.49,Completed
56232,2393,2009,2024-03-10,1,355.07,Completed
56233,2389,2097,2024-05-29,2,374.21,Shipped
56234,3123,2185,2024-05-02,4,1639.68,Cancelled
56235,3418,2010,2024-04-20,2,963.36,Completed
56236,1281,2025,2023-12-28,4,1179.95,Pending
56237,1091,2036,2024-04-21,1,101.36,Completed
56238,2762,2115,2024-01-03,3,280.47,Completed
56239,1611,2181,2024-05-16,3,881.52,Completed
56240,2625,2199,2023-08-21,1,,Completed
56241,3086,2144,2023-10-13,5,2265.95,Shipped
56242,2315,2154,2023-07-09,2,419.35,Cancelled
56243,1609,2001,2023-10-04,2,125.08,Completed
56244,2773,2095,2023-12-31,3,781.0,Completed
56245,2719,2101,2023-11-29,4,1716.18,Cancelled
56246,1396,2055,2023-06-12,3,1471.46,Cancelled
56247,2415,2015,2023-11-03,2,930.76,Cancelled
56248,2623,2075,2024-04-28,1,214.02,Completed
56249,1162,2136,2023-12-15,2,881.86,Shipped
56250,3309,2083,2023-09-06,2,780.42,Completed
56251,1095,2121,2023-08-15,3,1348.02,Cancelled
56252,3004,2099,2023-10-09,1,460.51,Pending
56253,1405,2056,2024-05-08,5,989.68,Completed
56254,3008,2065,2023-11-12,5,1067.54,Cancelled
56255,1055,2177,2023-11-13,5,600.18,Completed
56256,2280,2010,2024-02-21,2,400.54,Shipped
56257,2144,2037,2024-05-11,4,1078.42,Completed
56258,3313,2140,2024-02-17,1,305.02,Completed
56259,2776,2157,2023-12-14,3,617.77,Completed
56260,1729,2095,2024-05-06,5,1110.12,Completed
56261,2878,2112,2024-05-18,2,181.91,Pending
56262,3208,2061,2023-07-13,2,496.51,Completed
56263,2042,2032,2024-02-28,2,632.37,Cancelled
56264,2411,2087,2024-04-21,4,1686.55,Shipped
56265,1135,2042,2023-08-08,5,167.15,Pending
56266,3037,2021,2024-05-13,1,224.74,Cancelled
56267,2214,2093,2023-06-10,2,761.46,Shipped
56268,3341,2074,2023-10-15,4,524.1,Completed
56269,1875,2072,2023-07-19,3,1067.54,Cancelled
56270,1300,2008,2023-09-20,2,952.29,Shipped
56271,1507,2136,2024-01-07,4,1936.03,Cancelled
56272,1205,2109,2024-01-03,4,1923.43,Completed
56273,2928,2124,2024-04-26,2,763.6,Shipped
56274,1400,2021,2024-05-04,1,165.26,Cancelled
56275,1944,2131,2023-10-07,2,754.6,Cancelled
56276,1711,2101,2023-06-10,1,330.15,Pending
56277,2921,2183,2024-01-30,5,1913.22,Shipped
56278,1909,2049,2023-10-23,2,176.59,Completed
56279,3423,2058,2024-04-11,2,177.24,Completed
56280,2475,2196,2024-02-08,4,,Completed
56281,2868,2117,2023-10-08,3,710.41,Completed
56282,1197,2043,2023-07-25,5,1373.16,Completed
56283,1765,2024,2023-07-22,3,825.02,Pending
56284,1143,2059,2024-05-30,4,460.25,Completed
56285,3386,2102,2024-05-30,5,1286.82,Cancelled
56286,2220,2046,2023-06-09,3,733.52,Shipped
56287,3408,2198,2024-03-13,2,400.08,Cancelled
56288,3434,2080,2024-01-15,4,206.36,Pending
56289,3361,2180,2023-10-04,5,546.94,Completed
56290,1989,2034,2024-04-26,1,96.35,Completed
56291,2272,2105,2023-07-12,4,1454.11,Shipped
56292,2943,2152,2023-10-27,4,1517.65,Pending
56293,2853,2135,2024-05-06,1,271.91,Cancelled
56294,3117,2112,2023-09-19,4,1517.96,Completed
56295,1921,2147,2023-11-14,5,1831.79,Shipped
56296,2344,2150,2023-08-09,1,79.51,Cancelled
56297,2374,2192,2024-01-11,2,268.17,Shipped
56298,2361,2162,2023-06-27,1,318.92,Pending
56299,1876,2127,2024-02-05,5,1128.48,Pending
56300,1806,2130,2024-03-25,4,1778.35,Completed
56301,2197,2197,2024-03-15,5,2209.91,Shipped
56302,2904,2146,2023-07-14,4,1152.51,Shipped
56303,1630,2035,2023-06-11,1,286.32,Shipped
56304,1506,2006,2023-06-16,1,377.62,Completed
56305,3067,2105,2024-05-07,4,1232.69,Pending
56306,1747,2082,2023-07-14,3,771.03,Cancelled
56307,2394,2028,2023-10-08,5,1947.15,Completed
56308,3315,2180,2023-12-21,4,286.49,Shipped
56309,1058,2170,2024-02-17,1,25.74,Completed
56310,2447,2132,2024-05-21,4,1810.4,Completed
56311,1642,2169,2023-08-29,4,1729.84,Shipped
56312,2201,2185,2024-05-20,5,2401.69,Pending
56313,2432,2181,2024-05-03,2,638.2,Cancelled
56314,1813,2012,2023-11-24,1,241.9,Cancelled
56315,2904,2040,2023-11-17,1,110.52,Completed
56316,2049,2053,2023-09-29,3,405.62,Pending
56317,2898,2096,2024-05-11,4,1391.71,Pending
56318,2820,2055,2023-10-07,2,418.6,Completed
56319,3180,2124,2023-11-13,1,123.24,Completed
56320,1038,2077,2024-05-28,5,,Completed
56321,2052,2001,2024-01-27,4,242.52,Shipped
56322,1747,2131,2023-06-16,4,262.14,Shipped
56323,3362,2153,2023-06-19,4,1700.5,Pending
56324,2610,2182,2023-12-29,5,1937.0,Shipped
56325,2119,2122,2023-08-17,1,243.25,Completed
56326,2188,2197,2023-09-26,3,630.82,Cancelled
56327,2004,2189,2023-06-26,2,195.96,Completed
56328,2585,2147,2023-12-08,2,889.4,Completed
56329,3180,2115,2023-12-12,4,493.07,Shipped
56330,1044,2122,2024-03-13,1,379.41,Shipped
56331,3045,2046,2024-02-23,2,669.84,Completed
56332,2890,2099,2023-10-16,4,1523.41,Completed
56333,1752,2175,2023-12-11,1,148.65,Shipped
56334,3489,2053,2024-05-02,4,1373.34,Completed
56335,1440,2198,2024-03-20,4,434.5,Pending
56336,2368,2101,2024-05-23,3,439.32,Cancelled
56337,1157,2150,2023-11-11,1,324.03,Completed
56338,2611,2103,2023-09-20,1,54.29,Pending
56339,1823,2100,2023-08-14,1,401.46,Completed
56340,2470,2174,2023-07-10,4,592.06,Pending
56341,3091,2119,2024-05-30,1,438.77,Cancelled
56342,1443,2024,2023-09-13,3,1165.34,Completed
56343,2952,2192,2024-04-19,2,624.13,Completed
56344,1656,2124,2024-04-17,2,777.15,Cancelled
56345,2299,2149,2024-03-05,4,937.27,Pending
56346,1251,2086,2023-12-02,3,811.48,Cancelled
56347,1152,2122,2023-07-16,2,708.73,Cancelled
56348,2574,2156,2024-04-03,1,179.69,Shipped
56349,3250,2047,2024-01-31,1,48.57,Completed
56350,3351,2064,2023-09-20,1,125.77,Completed
56351,2602,2131,2024-03-19,2,497.42,Completed
56352,2724,2006,2023-08-20,1,143.61,Cancelled
56353,3195,2074,2023-07-09,3,787.1,Completed
56354,1555,2190,2024-04-07,1,274.99,Completed
56355,2534,2017,2024-03-29,3,1210.01,Completed
56356,2938,2112,2024-05-07,3,553.8,Cancelled
56357,1642,2040,2023-09-21,3,590.18,Completed
56358,3240,2083,2024-03-11,4,1369.54,Pending
56359,1799,2002,2024-05-07,2,779.39,Cancelled
56360,1727,2156,2023-09-23,2,,Completed
56361,3225,2113,2024-02-25,5,1307.4,Completed
56362,1795,2090,2024-04-02,4,670.61,Completed
56363,2682,2135,2024-05-06,3,1286.95,Pending
56364,2090,2106,2023-10-20,3,532.37,Pending
56365,1619,2134,2023-10-04,1,385.14,Completed
56366,3256,2091,2024-05-16,1,275.01,Completed
56367,3212,2123,2023-11-09,4,1506.07,Completed
56368,1105,2192,2024-05-12,3,848.68,Shipped
56369,1050,2082,2024-02-27,1,76.71,Cancelled
56370,3278,2175,2024-01-02,4,1229.63,Completed
56371,2039,2128,2024-01-09,1,304.43,Pending
56372,3177,2198,2024-03-07,4,816.16,Pending
56373,2212,2100,2023-11-17,2,939.22,Completed
56374,2231,2114,2024-01-13,3,1134.85,Pending
56375,1938,2051,2024-02-01,5,2248.64,Completed
56376,1640,2178,2024-01-07,2,526.9,Cancelled
56377,1305,2089,2023-06-01,2,257.65,Completed
56378,1847,2141,2024-04-23,4,565.26,Completed
56379,1206,2083,2023-08-24,1,310.14,Completed
56380,2309,2163,2023-06-02,3,749.36,Pending
56381,1109,2160,2024-01-31,5,1139.29,Cancelled
56382,1312,2070,2023-11-29,5,1281.18,Completed
56383,2679,2097,2023-06-09,5,1390.0,Shipped
56384,2299,2149,2023-07-29,5,1447.04,Pending
56385,2221,2125,2023-09-27,4,928.09,Completed
56386,2808,2166,2024-02-26,5,956.43,Pending
56387,2227,2130,2024-03-31,3,1362.0,Completed
56388,2855,2030,2023-10-04,1,404.9,Cancelled
56389,3193,2065,2023-10-13,3,1440.29,Shipped
56390,3462,2100,2023-07-04,4,562.0,Cancelled
56391,2312,2047,2023-11-21,4,576.85,Pending
56392,2980,2072,2023-09-30,4,1316.4,Completed
56393,1581,2057,2024-02-15,3,809.18,Pending
56394,2513,2099,2023-07-08,5,318.29,Cancelled
56395,3306,2133,2024-01-27,3,606.97,Cancelled
56396,3204,2057,2023-08-04,2,823.28,Completed
56397,1117,2016,2023-11-13,5,154.2,Completed
56398,2437,2190,2023-07-29,4,537.22,Completed
56399,3255,2094,2023-10-24,1,178.2,Cancelled
56400,1276,2147,2023-09-23,3,,Completed
56401,2190,2105,2023-08-04,4,295.98,Completed
56402,1772,2157,2023-09-28,2,940.85,Completed
56403,2665,2087,2023-09-30,2,403.27,Completed
56404,2510,2157,2024-01-28,3,1404.1,Cancelled
56405,3219,2006,2024-03-19,4,1995.31,Completed
56406,3064,2048,2024-05-26,1,307.35,Completed
56407,3152,2126,2024-03-13,4,1551.42,Completed
56408,2928,2130,2024-04-29,5,472.46,Shipped
56409,2951,2049,2024-01-25,4,570.35,Cancelled
56410,2921,2117,2023-09-21,5,1647.91,Cancelled
56411,2013,2112,2023-12-15,4,151.73,Pending
56412,3333,2128,2024-02-13,3,1400.15,Completed
56413,1227,2176,2024-04-25,3,470.35,Completed
56414,1190,2114,2024-05-26,2,620.57,Completed
56415,3498,2187,2023-06-14,1,33.18,Pending
56416,1948,2182,2023-09-02,2,434.52,Completed
56417,2838,2133,2023-08-21,3,487.75,Completed
56418,1065,2086,2024-04-14,3,1030.76,Shipped
56419,2439,2109,2024-02-11,1,57.15,Pending
56420,2309,2053,2024-03-26,5,2120.39,Shipped
56421,2812,2043,2023-10-21,3,863.9,Shipped
56422,3418,2142,2024-01-22,1,491.55,Shipped
56423,3052,2078,2023-06-04,4,725.73,Completed
56424,1822,2177,2024-03-08,1,198.17,Shipped
56425,2606,2087,2024-04-12,4,369.68,Cancelled
56426,1889,2159,2023-12-07,1,390.48,Shipped
56427,1099,2090,2023-07-13,2,859.45,Pending
56428,3483,2107,2024-01-16,2,111.58,Completed
56429,3191,2028,2023-11-10,4,1140.27,Cancelled
56430,2843,2008,2023-09-02,4,1743.6,Cancelled
56431,2367,2058,2024-01-17,5,2208.87,Cancelled
56432,1638,2029,2023-10-26,5,530.29,Completed
